code,year,color,id,name
TON,2013,"rgb(74,17,165)",'776,Tonga
TTO,2013,"rgb(14,7,234)",'780,Trinidad & Tobago
TUN,2013,"rgb(66,138,50)",'788,Tunisia
TUR,2013,"rgb(85,114,55)",'792,Turkey
TZA,2013,"rgb(191,34,30)",'834,Tanzania
UGA,2013,"rgb(166,49,40)",'800,Uganda
UKR,2013,"rgb(120,94,41)",'804,Ukraine
URY,2013,"rgb(159,30,67)",'858,Uruguay
VCT,2013,"rgb(26,4,225)",'670,St. Vincent & the Grenadines
VEN,2013,"rgb(99,17,139)",'862,Venezuela
VNM,2013,"rgb(147,23,85)",'704,Vietnam
WSM,2013,"rgb(99,1,155)",'882,Samoa
YEM,2013,"rgb(206,11,38)",'887,Yemen
ZAF,2013,"rgb(128,66,61)",'710,South Africa
ZMB,2013,"rgb(218,19,18)",'894,Zambia
ZWE,2013,"rgb(165,25,65)",'716,Zimbabwe
TWN,2013,"rgb(161,18,76)",'158,Taiwan
ABW,2014,"rgb(10,0,245)",'533,Aruba
AFG,2014,"rgb(239,16,0)",'004,Afghanistan
AGO,2014,"rgb(218,3,34)",'024,Angola
ALB,2014,"rgb(120,98,36)",'008,Albania
AND,2014,"rgb(131,124,0)",'020,Andorra
ARE,2014,"rgb(108,54,93)",'784,United Arab Emirates
ARG,2014,"rgb(116,39,100)",'032,Argentina
ARM,2014,"rgb(133,76,46)",'051,Armenia
ATG,2014,"rgb(41,2,212)",'028,Antigua & Barbuda
AUS,2014,"rgb(188,17,50)",'036,Australia
AUT,2014,"rgb(25,202,28)",'040,Austria
AZE,2014,"rgb(41,143,71)",'031,Azerbaijan
BDI,2014,"rgb(177,53,25)",'108,Burundi
BEL,2014,"rgb(32,157,66)",'056,Belgium
BEN,2014,"rgb(143,19,93)",'204,Benin
BFA,2014,"rgb(175,36,44)",'854,Burkina
BGR,2014,"rgb(45,190,19)",'100,Bulgaria
BHR,2014,"rgb(131,30,93)",'048,Bahrain
BHS,2014,"rgb(2,1,252)",'044,The Bahamas
BIH,2014,"rgb(69,160,26)",'070,Bosnia & Herzegovina
BLR,2014,"rgb(69,177,9)",'112,Belarus
BLZ,2014,"rgb(51,2,201)",'084,Belize
BMU,2014,"rgb(6,3,247)",'060,Bermuda
BOL,2014,"rgb(101,12,142)",'068,Bolivia
BRA,2014,"rgb(124,32,99)",'076,Brazil
BRB,2014,"rgb(32,9,214)",'052,Barbados
BRN,2014,"rgb(121,42,92)",'096,Brunei
BWA,2014,"rgb(68,34,152)",'072,Botswana
CAF,2014,"rgb(107,38,110)",'140,Central African Republic
CAN,2014,"rgb(26,6,223)",'124,Canada
CHE,2014,"rgb(42,142,70)",'756,Switzerland
CHL,2014,"rgb(141,15,99)",'152,Chile
CIV,2014,"rgb(82,66,108)",'384,C?te d'Ivoire
CMR,2014,"rgb(191,25,39)",'120,Cameroon
COG,2014,"rgb(198,11,45)",'178,Republic of the Congo
COL,2014,"rgb(84,15,156)",'170,Colombia
COM,2014,"rgb(198,38,19)",'174,The Comoros
CPV,2014,"rgb(135,60,60)",'132,Cape Verde
CRI,2014,"rgb(36,8,210)",'188,Costa Rica
CYP,2014,"rgb(128,103,24)",'196,Cyprus
CZE,2014,"rgb(40,199,16)",'203,Czech Republic
DNK,2014,"rgb(46,174,35)",'208,Denmark
DOM,2014,"rgb(38,7,210)",'214,Dominican Republic
DZA,2014,"rgb(116,49,89)",'012,Algeria
ECU,2014,"rgb(52,12,191)",'218,Ecuador
EGY,2014,"rgb(102,76,77)",'818,Egypt
ESP,2014,"rgb(60,143,52)",'724,Spain
EST,2014,"rgb(76,125,54)",'233,Estonia
ETH,2014,"rgb(205,20,30)",'231,Ethiopia
FIN,2014,"rgb(61,138,57)",'246,Finland
FJI,2014,"rgb(160,6,89)",'242,Fiji
FRA,2014,"rgb(55,145,55)",'250,France
GBR,2014,"rgb(63,106,86)",'826,Great Britain (United Kingdom; England)
GEO,2014,"rgb(113,74,68)",'268,Georgia
GHA,2014,"rgb(148,33,74)",'288,Ghana
GIN,2014,"rgb(147,49,60)",'324,Guinea
GMB,2014,"rgb(190,36,29)",'270,Gambia
GRC,2014,"rgb(67,156,32)",'300,Greece
GRL,2014,"rgb(117,100,38)",'304,Greenland
GTM,2014,"rgb(35,7,213)",'320,Guatemala
GUY,2014,"rgb(44,5,206)",'328,Guyana
HKG,2014,"rgb(218,7,30)",'344,Hong Kong
HND,2014,"rgb(38,17,200)",'340,Honduras
HRV,2014,"rgb(27,207,20)",'191,Croatia
HUN,2014,"rgb(26,207,22)",'348,Hungary
IDN,2014,"rgb(154,22,79)",'360,Indonesia
IND,2014,"rgb(118,34,104)",'356,India
IRL,2014,"rgb(28,60,168)",'372,Ireland
IRN,2014,"rgb(225,29,1)",'364,Iran
IRQ,2014,"rgb(201,8,46)",'368,Iraq
ISL,2014,"rgb(57,94,104)",'352,Iceland
ISR,2014,"rgb(53,38,164)",'376,Israel
ITA,2014,"rgb(50,146,59)",'380,Italy
JAM,2014,"rgb(33,6,216)",'388,Jamaica
JOR,2014,"rgb(107,39,109)",'400,Jordan
JPN,2014,"rgb(141,20,94)",'392,Japan
KAZ,2014,"rgb(196,32,27)",'398,Kazakhstan
KGZ,2014,"rgb(184,36,35)",'417,Kyrgyzstan
KHM,2014,"rgb(148,24,82)",'116,Cambodia
KIR,2014,"rgb(162,1,93)",'296,Kiribati
KNA,2014,"rgb(9,2,244)",'659,St. Kitts & Nevis
KOR,2014,"rgb(158,19,78)",'410,South Korea
KWT,2014,"rgb(129,50,76)",'414,Kuwait
LAO,2014,"rgb(230,16,8)",'418,Laos
LBN,2014,"rgb(125,66,64)",'422,Lebanon
LCA,2014,"rgb(8,7,241)",'662,St. Lucia
LKA,2014,"rgb(120,28,107)",'144,Sri Lanka
LSO,2014,"rgb(34,2,220)",'426,Lesotho
LTU,2014,"rgb(29,179,47)",'440,Lithuania
LUX,2014,"rgb(16,197,42)",'442,Luxembourg
LVA,2014,"rgb(42,196,17)",'428,Latvia
MAC,2014,"rgb(197,19,40)",'446,Macao
MAR,2014,"rgb(88,72,95)",'504,Morocco
MDA,2014,"rgb(107,124,24)",'498,Moldova
MDG,2014,"rgb(143,45,67)",'450,Madagascar
MDV,2014,"rgb(137,57,61)",'462,Maldives
MEX,2014,"rgb(30,7,217)",'484,Mexico
MKD,2014,"rgb(37,203,14)",'807,Republic of Macedonia (FYROM)
MLT,2014,"rgb(28,102,126)",'470,Malta
MMR,2014,"rgb(237,4,14)",'104,Myanmar (Burma)
MNE,2014,"rgb(127,113,15)",'499,Montenegro
MNG,2014,"rgb(241,6,8)",'496,Mongolia
MOZ,2014,"rgb(177,36,42)",'508,Mozambique
MRT,2014,"rgb(121,21,113)",'478,Mauritania
MSR,2014,"rgb(2,0,253)",'500,Montserrat
MUS,2014,"rgb(162,29,64)",'480,Mauritius
MWI,2014,"rgb(151,38,66)",'454,Malawi
MYS,2014,"rgb(145,29,81)",'458,Malaysia
NAM,2014,"rgb(105,62,87)",'516,Namibia
NCL,2014,"rgb(158,33,65)",'540,New Caledonia
NER,2014,"rgb(170,25,60)",'562,Niger
NGA,2014,"rgb(125,37,93)",'566,Nigeria
NIC,2014,"rgb(52,8,196)",'558,Nicaragua
NLD,2014,"rgb(43,166,46)",'528,Netherlands
NOR,2014,"rgb(52,155,48)",'578,Norway
NPL,2014,"rgb(205,19,32)",'524,Nepal
NZL,2014,"rgb(147,25,84)",'554,New Zealand
OMN,2014,"rgb(124,36,95)",'512,Oman
PAK,2014,"rgb(154,30,71)",'586,Pakistan
PAN,2014,"rgb(127,6,122)",'591,Panama
PER,2014,"rgb(121,20,114)",'604,Peru
PHL,2014,"rgb(121,36,98)",'608,The Philippines
PLW,2014,"rgb(30,0,225)",'585,Palau
POL,2014,"rgb(47,189,19)",'616,Poland
PRT,2014,"rgb(34,179,42)",'620,Portugal
PRY,2014,"rgb(164,20,71)",'600,Paraguay
PSE,2014,"rgb(148,74,33)",'275,Palestinian territories
PYF,2014,"rgb(106,30,119)",'258,French polynesia
QAT,2014,"rgb(172,31,52)",'634,Qatar
ROU,2014,"rgb(29,210,16)",'642,Romania
RUS,2014,"rgb(129,85,41)",'643,Russian Federation
RWA,2014,"rgb(190,33,32)",'646,Rwanda
SAU,2014,"rgb(118,49,88)",'682,Saudi Arabia
SDN,2014,"rgb(237,13,5)",'729,Sudan
SEN,2014,"rgb(145,60,50)",'686,Senegal
SGP,2014,"rgb(143,23,89)",'702,Singapore
SLB,2014,"rgb(240,1,14)",'090,Solomon Islands
SLE,2014,"rgb(224,6,25)",'694,Sierra Leone
SLV,2014,"rgb(42,7,206)",'222,El Salvador
SRB,2014,"rgb(63,168,24)",'688,Serbia
STP,2014,"rgb(113,30,112)",'678,Sao Tome & Principe
SUR,2014,"rgb(35,6,215)",'740,Suriname
SVK,2014,"rgb(51,189,15)",'703,Slovakia
SVN,2014,"rgb(34,199,22)",'705,Slovenia
SWE,2014,"rgb(46,157,51)",'752,Sweden
SWZ,2014,"rgb(131,16,109)",'748,Swaziland
SYC,2014,"rgb(160,46,49)",'690,Seychelles
TGO,2014,"rgb(182,37,35)",'768,Togo
THA,2014,"rgb(144,24,87)",'764,Thailand
TON,2014,"rgb(98,1,156)",'776,Tonga
TTO,2014,"rgb(18,7,230)",'780,Trinidad & Tobago
TUN,2014,"rgb(75,141,39)",'788,Tunisia
TUR,2014,"rgb(84,113,58)",'792,Turkey
TZA,2014,"rgb(188,32,35)",'834,Tanzania
UGA,2014,"rgb(182,44,29)",'800,Uganda
UKR,2014,"rgb(117,101,38)",'804,Ukraine
URY,2014,"rgb(152,35,68)",'858,Uruguay
VCT,2014,"rgb(36,6,213)",'670,St. Vincent & the Grenadines
VNM,2014,"rgb(147,20,88)",'704,Vietnam
WSM,2014,"rgb(135,2,118)",'882,Samoa
YEM,2014,"rgb(174,27,53)",'887,Yemen
ZAF,2014,"rgb(120,71,65)",'710,South Africa
ZMB,2014,"rgb(226,13,16)",'894,Zambia
ZWE,2014,"rgb(189,31,36)",'716,Zimbabwe
TWN,2014,"rgb(159,19,77)",'158,Taiwan
ABW,2015,"rgb(10,0,245)",'533,Aruba
AFG,2015,"rgb(200,7,48)",'004,Afghanistan
AGO,2015,"rgb(215,4,36)",'024,Angola
ALB,2015,"rgb(126,104,26)",'008,Albania
AND,2015,"rgb(140,115,0)",'020,Andorra
ARE,2015,"rgb(108,54,93)",'784,United Arab Emirates
ARG,2015,"rgb(132,35,88)",'032,Argentina
ARM,2015,"rgb(127,86,42)",'051,Armenia
ATG,2015,"rgb(23,4,228)",'028,Antigua & Barbuda
AUS,2015,"rgb(182,18,55)",'036,Australia
AUT,2015,"rgb(25,198,32)",'040,Austria
AZE,2015,"rgb(39,133,83)",'031,Azerbaijan
BDI,2015,"rgb(202,27,26)",'108,Burundi
BEL,2015,"rgb(31,150,74)",'056,Belgium
BEN,2015,"rgb(181,22,52)",'204,Benin
BFA,2015,"rgb(148,35,73)",'854,Burkina
BGD,2015,"rgb(119,60,77)",'050,Bangladesh
BGR,2015,"rgb(46,190,19)",'100,Bulgaria
BHR,2015,"rgb(103,36,116)",'048,Bahrain
BHS,2015,"rgb(2,1,252)",'044,The Bahamas
BIH,2015,"rgb(58,172,25)",'070,Bosnia & Herzegovina
BLR,2015,"rgb(130,103,22)",'112,Belarus
BLZ,2015,"rgb(46,6,203)",'084,Belize
BMU,2015,"rgb(10,2,243)",'060,Bermuda
BOL,2015,"rgb(122,16,117)",'068,Bolivia
BRA,2015,"rgb(127,30,98)",'076,Brazil
BRB,2015,"rgb(29,8,219)",'052,Barbados
BRN,2015,"rgb(111,45,99)",'096,Brunei
BWA,2015,"rgb(78,48,129)",'072,Botswana
CAF,2015,"rgb(94,20,142)",'140,Central African Republic
CAN,2015,"rgb(28,7,221)",'124,Canada
CHE,2015,"rgb(48,134,73)",'756,Switzerland
CHL,2015,"rgb(146,15,94)",'152,Chile
CIV,2015,"rgb(92,69,94)",'384,C?te d'Ivoire
CMR,2015,"rgb(191,29,35)",'120,Cameroon
COG,2015,"rgb(168,16,70)",'178,Republic of the Congo
COL,2015,"rgb(77,17,161)",'170,Colombia
COM,2015,"rgb(201,45,9)",'174,The Comoros
CPV,2015,"rgb(149,45,60)",'132,Cape Verde
CRI,2015,"rgb(41,11,203)",'188,Costa Rica
CYM,2015,"rgb(1,2,253)",'136,Cayman Islands
CYP,2015,"rgb(98,133,23)",'196,Cyprus
CZE,2015,"rgb(46,193,15)",'203,Czech Republic
DNK,2015,"rgb(49,168,39)",'208,Denmark
DOM,2015,"rgb(43,7,205)",'214,Dominican Republic
DZA,2015,"rgb(130,52,73)",'012,Algeria
ECU,2015,"rgb(67,15,172)",'218,Ecuador
EGY,2015,"rgb(118,73,65)",'818,Egypt
ESP,2015,"rgb(62,139,54)",'724,Spain
EST,2015,"rgb(79,121,55)",'233,Estonia
ETH,2015,"rgb(204,15,36)",'231,Ethiopia
FIN,2015,"rgb(60,144,51)",'246,Finland
FJI,2015,"rgb(157,5,92)",'242,Fiji
FRA,2015,"rgb(57,139,59)",'250,France
GBR,2015,"rgb(64,100,91)",'826,Great Britain (United Kingdom; England)
GEO,2015,"rgb(115,82,58)",'268,Georgia
GHA,2015,"rgb(164,21,69)",'288,Ghana
GIN,2015,"rgb(139,60,56)",'324,Guinea
GMB,2015,"rgb(127,49,79)",'270,Gambia
GRC,2015,"rgb(64,148,43)",'300,Greece
GRL,2015,"rgb(119,90,45)",'304,Greenland
GTM,2015,"rgb(42,7,206)",'320,Guatemala
GUY,2015,"rgb(40,6,209)",'328,Guyana
HKG,2015,"rgb(219,6,30)",'344,Hong Kong
HND,2015,"rgb(51,18,186)",'340,Honduras
HRV,2015,"rgb(29,205,21)",'191,Croatia
HUN,2015,"rgb(27,206,22)",'348,Hungary
IDN,2015,"rgb(152,21,82)",'360,Indonesia
IND,2015,"rgb(120,32,103)",'356,India
IRL,2015,"rgb(27,60,169)",'372,Ireland
IRN,2015,"rgb(226,27,2)",'364,Iran
ISL,2015,"rgb(63,104,88)",'352,Iceland
ISR,2015,"rgb(57,33,165)",'376,Israel
ITA,2015,"rgb(50,140,65)",'380,Italy
JAM,2015,"rgb(39,8,208)",'388,Jamaica
JOR,2015,"rgb(112,37,106)",'400,Jordan
JPN,2015,"rgb(137,19,99)",'392,Japan
KAZ,2015,"rgb(182,40,33)",'398,Kazakhstan
KEN,2015,"rgb(151,27,77)",'404,Kenya
KGZ,2015,"rgb(211,20,24)",'417,Kyrgyzstan
KHM,2015,"rgb(146,29,80)",'116,Cambodia
KIR,2015,"rgb(189,11,55)",'296,Kiribati
KNA,2015,"rgb(9,1,245)",'659,St. Kitts & Nevis
KOR,2015,"rgb(157,19,79)",'410,South Korea
KWT,2015,"rgb(140,42,73)",'414,Kuwait
LAO,2015,"rgb(239,10,6)",'418,Laos
LBN,2015,"rgb(113,69,73)",'422,Lebanon
LCA,2015,"rgb(9,3,243)",'662,St. Lucia
LKA,2015,"rgb(126,26,103)",'144,Sri Lanka
LSO,2015,"rgb(72,5,178)",'426,Lesotho
LTU,2015,"rgb(31,174,50)",'440,Lithuania
LUX,2015,"rgb(16,188,51)",'442,Luxembourg
LVA,2015,"rgb(47,186,22)",'428,Latvia
MAC,2015,"rgb(236,4,14)",'446,Macao
MAR,2015,"rgb(92,76,87)",'504,Morocco
MDA,2015,"rgb(108,126,21)",'498,Moldova
MDG,2015,"rgb(139,42,74)",'450,Madagascar
MDV,2015,"rgb(153,48,54)",'462,Maldives
MEX,2015,"rgb(32,8,215)",'484,Mexico
MKD,2015,"rgb(40,205,10)",'807,Republic of Macedonia (FYROM)
MLT,2015,"rgb(47,130,78)",'470,Malta
MMR,2015,"rgb(247,4,4)",'104,Myanmar (Burma)
MNE,2015,"rgb(145,96,14)",'499,Montenegro
MNG,2015,"rgb(243,6,6)",'496,Mongolia
MRT,2015,"rgb(112,18,126)",'478,Mauritania
MUS,2015,"rgb(163,26,66)",'480,Mauritius
MWI,2015,"rgb(170,37,48)",'454,Malawi
MYS,2015,"rgb(146,27,82)",'458,Malaysia
NAM,2015,"rgb(167,46,42)",'516,Namibia
NCL,2015,"rgb(204,7,44)",'540,New Caledonia
NER,2015,"rgb(164,13,78)",'562,Niger
NGA,2015,"rgb(144,33,78)",'566,Nigeria
NIC,2015,"rgb(49,7,200)",'558,Nicaragua
NLD,2015,"rgb(41,165,48)",'528,Netherlands
NOR,2015,"rgb(59,145,51)",'578,Norway
NPL,2015,"rgb(196,24,35)",'524,Nepal
NZL,2015,"rgb(142,24,90)",'554,New Zealand
OMN,2015,"rgb(142,36,77)",'512,Oman
PAK,2015,"rgb(160,26,69)",'586,Pakistan
PAN,2015,"rgb(126,6,123)",'591,Panama
PER,2015,"rgb(132,17,106)",'604,Peru
PHL,2015,"rgb(115,34,106)",'608,The Philippines
PLW,2015,"rgb(31,1,223)",'585,Palau
POL,2015,"rgb(48,188,19)",'616,Poland
PRT,2015,"rgb(34,176,46)",'620,Portugal
PRY,2015,"rgb(154,33,69)",'600,Paraguay
PSE,2015,"rgb(161,65,29)",'275,Palestinian territories
PYF,2015,"rgb(119,30,106)",'258,French polynesia
QAT,2015,"rgb(143,41,71)",'634,Qatar
ROU,2015,"rgb(31,209,16)",'642,Romania
RUS,2015,"rgb(137,75,43)",'643,Russian Federation
RWA,2015,"rgb(190,32,33)",'646,Rwanda
SAU,2015,"rgb(113,47,96)",'682,Saudi Arabia
SDN,2015,"rgb(244,8,3)",'729,Sudan
SEN,2015,"rgb(161,44,49)",'686,Senegal
SGP,2015,"rgb(145,22,88)",'702,Singapore
SLB,2015,"rgb(248,1,6)",'090,Solomon Islands
SLE,2015,"rgb(197,13,45)",'694,Sierra Leone
SLV,2015,"rgb(48,8,200)",'222,El Salvador
SRB,2015,"rgb(66,166,23)",'688,Serbia
STP,2015,"rgb(151,31,73)",'678,Sao Tome & Principe
SUR,2015,"rgb(54,5,196)",'740,Suriname
SVK,2015,"rgb(51,188,16)",'703,Slovakia
SVN,2015,"rgb(36,195,24)",'705,Slovenia
SWE,2015,"rgb(48,152,55)",'752,Sweden
SWZ,2015,"rgb(128,29,98)",'748,Swaziland
SYC,2015,"rgb(131,58,66)",'690,Seychelles
TGO,2015,"rgb(193,34,28)",'768,Togo
THA,2015,"rgb(147,22,86)",'764,Thailand
TTO,2015,"rgb(23,8,224)",'780,Trinidad & Tobago
TUN,2015,"rgb(78,133,44)",'788,Tunisia
TUR,2015,"rgb(87,111,56)",'792,Turkey
TZA,2015,"rgb(194,31,30)",'834,Tanzania
UGA,2015,"rgb(192,38,25)",'800,Uganda
UKR,2015,"rgb(117,101,37)",'804,Ukraine
URY,2015,"rgb(148,35,72)",'858,Uruguay
VCT,2015,"rgb(31,7,217)",'670,St. Vincent & the Grenadines
VNM,2015,"rgb(145,20,91)",'704,Vietnam
WSM,2015,"rgb(146,2,106)",'882,Samoa
YEM,2015,"rgb(163,40,52)",'887,Yemen
ZAF,2015,"rgb(118,75,62)",'710,South Africa
ZMB,2015,"rgb(224,13,19)",'894,Zambia
ZWE,2015,"rgb(206,17,32)",'716,Zimbabwe
TWN,2015,"rgb(154,19,81)",'158,Taiwan
ABW,2016,"rgb(9,0,246)",'533,Aruba
AFG,2016,"rgb(232,7,16)",'004,Afghanistan
AGO,2016,"rgb(208,4,43)",'024,Angola
ALB,2016,"rgb(111,120,24)",'008,Albania
AND,2016,"rgb(137,118,0)",'020,Andorra
ARE,2016,"rgb(105,54,97)",'784,United Arab Emirates
ARG,2016,"rgb(124,36,95)",'032,Argentina
ARM,2016,"rgb(135,86,34)",'051,Armenia
ATG,2016,"rgb(21,2,232)",'028,Antigua & Barbuda
AUS,2016,"rgb(182,20,53)",'036,Australia
AUT,2016,"rgb(25,200,30)",'040,Austria
AZE,2016,"rgb(105,97,53)",'031,Azerbaijan
BDI,2016,"rgb(196,37,22)",'108,Burundi
BEL,2016,"rgb(31,154,70)",'056,Belgium
BEN,2016,"rgb(173,37,46)",'204,Benin
BFA,2016,"rgb(148,31,76)",'854,Burkina
BGR,2016,"rgb(44,194,16)",'100,Bulgaria
BHR,2016,"rgb(92,30,133)",'048,Bahrain
BHS,2016,"rgb(2,2,251)",'044,The Bahamas
BIH,2016,"rgb(57,178,19)",'070,Bosnia & Herzegovina
BLR,2016,"rgb(121,109,25)",'112,Belarus
BLZ,2016,"rgb(51,4,200)",'084,Belize
BMU,2016,"rgb(8,3,244)",'060,Bermuda
BOL,2016,"rgb(79,10,166)",'068,Bolivia
BRA,2016,"rgb(124,30,101)",'076,Brazil
BRB,2016,"rgb(36,9,210)",'052,Barbados
BRN,2016,"rgb(151,21,83)",'096,Brunei
BWA,2016,"rgb(78,51,126)",'072,Botswana
CAF,2016,"rgb(122,23,110)",'140,Central African Republic
CAN,2016,"rgb(28,7,220)",'124,Canada
CHE,2016,"rgb(52,124,79)",'756,Switzerland
CHL,2016,"rgb(151,14,90)",'152,Chile
CIV,2016,"rgb(109,57,89)",'384,C?te d'Ivoire
CMR,2016,"rgb(179,36,41)",'120,Cameroon
COG,2016,"rgb(146,17,92)",'178,Republic of the Congo
COL,2016,"rgb(73,16,166)",'170,Colombia
COM,2016,"rgb(207,34,14)",'174,The Comoros
CPV,2016,"rgb(152,47,56)",'132,Cape Verde
CRI,2016,"rgb(44,11,201)",'188,Costa Rica
CYP,2016,"rgb(74,155,26)",'196,Cyprus
CZE,2016,"rgb(43,197,15)",'203,Czech Republic
DNK,2016,"rgb(51,167,37)",'208,Denmark
DOM,2016,"rgb(42,7,206)",'214,Dominican Republic
DZA,2016,"rgb(124,44,88)",'012,Algeria
ECU,2016,"rgb(69,18,169)",'218,Ecuador
EGY,2016,"rgb(115,80,60)",'818,Egypt
ESP,2016,"rgb(62,141,52)",'724,Spain
EST,2016,"rgb(81,132,42)",'233,Estonia
ETH,2016,"rgb(180,16,58)",'231,Ethiopia
FIN,2016,"rgb(63,138,54)",'246,Finland
FJI,2016,"rgb(159,5,92)",'242,Fiji
FRA,2016,"rgb(55,139,61)",'250,France
GBR,2016,"rgb(60,102,92)",'826,Great Britain (United Kingdom; England)
GEO,2016,"rgb(122,86,48)",'268,Georgia
GHA,2016,"rgb(162,33,60)",'288,Ghana
GIN,2016,"rgb(183,40,32)",'324,Guinea
GMB,2016,"rgb(147,56,53)",'270,Gambia
GRC,2016,"rgb(71,146,39)",'300,Greece
GRL,2016,"rgb(116,98,41)",'304,Greenland
GTM,2016,"rgb(39,9,207)",'320,Guatemala
GUY,2016,"rgb(38,11,207)",'328,Guyana
HKG,2016,"rgb(220,6,29)",'344,Hong Kong
HND,2016,"rgb(48,18,189)",'340,Honduras
HRV,2016,"rgb(28,199,28)",'191,Croatia
HUN,2016,"rgb(28,206,21)",'348,Hungary
IDN,2016,"rgb(158,19,78)",'360,Indonesia
IND,2016,"rgb(118,32,106)",'356,India
IRL,2016,"rgb(27,56,172)",'372,Ireland
IRN,2016,"rgb(218,33,4)",'364,Iran
IRQ,2016,"rgb(0,255,0)",'368,Iraq
ISL,2016,"rgb(56,97,101)",'352,Iceland
ISR,2016,"rgb(58,35,162)",'376,Israel
ITA,2016,"rgb(49,142,64)",'380,Italy
JAM,2016,"rgb(31,11,214)",'388,Jamaica
JOR,2016,"rgb(109,35,112)",'400,Jordan
JPN,2016,"rgb(135,20,100)",'392,Japan
KAZ,2016,"rgb(175,38,42)",'398,Kazakhstan
KEN,2016,"rgb(179,28,47)",'404,Kenya
KGZ,2016,"rgb(223,10,22)",'417,Kyrgyzstan
KHM,2016,"rgb(154,32,69)",'116,Cambodia
KIR,2016,"rgb(163,1,92)",'296,Kiribati
KNA,2016,"rgb(5,4,247)",'659,St. Kitts & Nevis
KOR,2016,"rgb(155,19,81)",'410,South Korea
KWT,2016,"rgb(129,49,77)",'414,Kuwait
LAO,2016,"rgb(241,9,5)",'418,Laos
LBN,2016,"rgb(117,68,69)",'422,Lebanon
LBY,2016,"rgb(169,32,55)",'434,Libya
LCA,2016,"rgb(9,3,242)",'662,St. Lucia
LKA,2016,"rgb(130,27,97)",'144,Sri Lanka
LSO,2016,"rgb(50,3,202)",'426,Lesotho
LTU,2016,"rgb(30,172,53)",'440,Lithuania
LUX,2016,"rgb(17,197,41)",'442,Luxembourg
LVA,2016,"rgb(45,188,22)",'428,Latvia
MAC,2016,"rgb(213,13,29)",'446,Macao
MAR,2016,"rgb(97,74,83)",'504,Morocco
MDA,2016,"rgb(113,123,19)",'498,Moldova
MDG,2016,"rgb(138,46,71)",'450,Madagascar
MDV,2016,"rgb(180,40,34)",'462,Maldives
MEX,2016,"rgb(33,8,214)",'484,Mexico
MKD,2016,"rgb(32,209,14)",'807,Republic of Macedonia (FYROM)
MLI,2016,"rgb(176,49,30)",'466,Mali
MLT,2016,"rgb(31,95,129)",'470,Malta
MMR,2016,"rgb(240,6,9)",'104,Myanmar (Burma)
MNE,2016,"rgb(113,128,14)",'499,Montenegro
MNG,2016,"rgb(240,8,7)",'496,Mongolia
MOZ,2016,"rgb(153,42,60)",'508,Mozambique
MRT,2016,"rgb(170,22,63)",'478,Mauritania
MUS,2016,"rgb(159,33,63)",'480,Mauritius
MWI,2016,"rgb(159,44,52)",'454,Malawi
MYS,2016,"rgb(145,28,82)",'458,Malaysia
NAM,2016,"rgb(119,53,83)",'516,Namibia
NER,2016,"rgb(153,23,79)",'562,Niger
NGA,2016,"rgb(119,27,109)",'566,Nigeria
NIC,2016,"rgb(54,8,193)",'558,Nicaragua
NLD,2016,"rgb(42,165,48)",'528,Netherlands
NOR,2016,"rgb(66,136,53)",'578,Norway
NPL,2016,"rgb(212,12,31)",'524,Nepal
NZL,2016,"rgb(148,24,83)",'554,New Zealand
OMN,2016,"rgb(139,39,77)",'512,Oman
PAK,2016,"rgb(170,24,61)",'586,Pakistan
PAN,2016,"rgb(119,7,129)",'591,Panama
PER,2016,"rgb(133,16,106)",'604,Peru
PHL,2016,"rgb(132,26,98)",'608,The Philippines
PLW,2016,"rgb(28,1,226)",'585,Palau
POL,2016,"rgb(49,186,20)",'616,Poland
PRT,2016,"rgb(32,180,43)",'620,Portugal
PRY,2016,"rgb(169,27,60)",'600,Paraguay
PSE,2016,"rgb(153,75,27)",'275,Palestinian territories
QAT,2016,"rgb(122,51,83)",'634,Qatar
ROU,2016,"rgb(33,210,13)",'642,Romania
RUS,2016,"rgb(136,79,40)",'643,Russian Federation
RWA,2016,"rgb(186,37,32)",'646,Rwanda
SAU,2016,"rgb(117,44,94)",'682,Saudi Arabia
SDN,2016,"rgb(227,20,8)",'729,Sudan
SEN,2016,"rgb(174,34,47)",'686,Senegal
SGP,2016,"rgb(141,24,90)",'702,Singapore
SLB,2016,"rgb(248,1,6)",'090,Solomon Islands
SLE,2016,"rgb(96,11,148)",'694,Sierra Leone
SLV,2016,"rgb(49,7,199)",'222,El Salvador
SRB,2016,"rgb(63,170,22)",'688,Serbia
STP,2016,"rgb(172,25,57)",'678,Sao Tome & Principe
SUR,2016,"rgb(55,10,190)",'740,Suriname
SVK,2016,"rgb(49,189,17)",'703,Slovakia
SVN,2016,"rgb(38,194,23)",'705,Slovenia
SWE,2016,"rgb(46,157,52)",'752,Sweden
SWZ,2016,"rgb(130,52,73)",'748,Swaziland
SYC,2016,"rgb(97,113,45)",'690,Seychelles
TGO,2016,"rgb(216,21,18)",'768,Togo
THA,2016,"rgb(149,23,83)",'764,Thailand
TUN,2016,"rgb(82,131,42)",'788,Tunisia
TUR,2016,"rgb(88,112,55)",'792,Turkey
TZA,2016,"rgb(195,30,30)",'834,Tanzania
UGA,2016,"rgb(192,38,25)",'800,Uganda
UKR,2016,"rgb(116,102,38)",'804,Ukraine
URY,2016,"rgb(153,38,64)",'858,Uruguay
